@T,table
Created,2024-05-27 18:33
Author,HortonMachine library
@H,timestamp,value_1
ID,,1
Type,Date,Double
Format,yyyy-MM-dd HH:mm,
,2018-05-16 01:00,0.0
,2018-05-16 02:00,0.0
,2018-05-16 03:00,0.0
,2018-05-16 04:00,0.0
,2018-05-16 05:00,0.7278337563512695
,2018-05-16 06:00,5.931971574380115
,2018-05-16 07:00,39.11749071021519
,2018-05-16 08:00,95.90064299847573
,2018-05-16 09:00,66.64599335056607
,2018-05-16 10:00,56.31024560693505
,2018-05-16 11:00,30.421034651305064
,2018-05-16 12:00,45.85496654351853
,2018-05-16 13:00,89.26823805359886
,2018-05-16 14:00,114.15906633811701
,2018-05-16 15:00,117.95279918856654
,2018-05-16 16:00,154.33994432994237
,2018-05-16 17:00,75.40724560018927
,2018-05-16 18:00,8.754070599760912
,2018-05-16 19:00,2.551194432392489
,2018-05-16 20:00,0.29621963701950577
,2018-05-16 21:00,0.0
,2018-05-16 22:00,0.0
,2018-05-16 23:00,0.0
,2018-05-17 00:00,0.0
,2018-05-17 01:00,0.0
,2018-05-17 02:00,0.0
,2018-05-17 03:00,0.0
,2018-05-17 04:00,0.0
,2018-05-17 05:00,1.8643850895954805
,2018-05-17 06:00,8.106562485952796
,2018-05-17 07:00,87.50251330863348
,2018-05-17 08:00,173.9340770298806
,2018-05-17 09:00,127.29498623593243
,2018-05-17 10:00,307.4731424654253
,2018-05-17 11:00,386.87795883470346
,2018-05-17 12:00,450.2580594872729
,2018-05-17 13:00,424.8514345374382
,2018-05-17 14:00,388.7075758373845
,2018-05-17 15:00,313.73097333294413
,2018-05-17 16:00,244.46721764727621
,2018-05-17 17:00,132.67333275779595
,2018-05-17 18:00,28.722744657939465
,2018-05-17 19:00,8.298949738869348
,2018-05-17 20:00,0.5553893960535881
,2018-05-17 21:00,0.0
,2018-05-17 22:00,0.0
,2018-05-17 23:00,0.0
,2018-05-18 00:00,0.0
,2018-05-18 01:00,0.0
,2018-05-18 02:00,0.0
,2018-05-18 03:00,0.0
,2018-05-18 04:00,0.0
,2018-05-18 05:00,1.802496931564811
,2018-05-18 06:00,7.706507755154754
,2018-05-18 07:00,112.05383878033814
,2018-05-18 08:00,75.41251082529253
,2018-05-18 09:00,171.63292044988634
,2018-05-18 10:00,325.4918429544803
,2018-05-18 11:00,383.09620238748084
,2018-05-18 12:00,401.93253887173336
,2018-05-18 13:00,403.3431665178895
,2018-05-18 14:00,384.76345039608043
,2018-05-18 15:00,341.3955396210913
,2018-05-18 16:00,280.93376791351756
,2018-05-18 17:00,176.8215758429383
